,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team,wwages,awages,age
1474,2020-12-19,15:30,Bundesliga,Matchweek 13,Sat,Home,L,1,2,Hoffenheim,1.9,2.1,48.0,,Lars Stindl,4-2-3-1,Frank Willenborg,Match Report,,14.0,4.0,21.4,1.0,1.0,1.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1475,2021-01-02,15:30,Bundesliga,Matchweek 14,Sat,Away,W,1,0,Arminia,2.5,0.9,58.0,,Lars Stindl,4-2-3-1,Sascha Stegemann,Match Report,,24.0,6.0,17.9,1.0,0.0,0.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1476,2021-01-08,20:30,Bundesliga,Matchweek 15,Fri,Home,W,3,2,Bayern Munich,1.2,1.5,33.0,,Lars Stindl,4-4-2,Harm Osmers,Match Report,,8.0,4.0,17.4,0.0,0.0,0.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1477,2021-01-16,18:30,Bundesliga,Matchweek 16,Sat,Away,D,2,2,Stuttgart,1.4,2.0,40.0,,Lars Stindl,4-2-3-1,Felix Brych,Match Report,,7.0,4.0,19.8,0.0,1.0,1.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1478,2021-01-19,18:30,Bundesliga,Matchweek 17,Tue,Home,W,1,0,Werder Bremen,0.6,1.1,60.0,,Yann Sommer,4-2-3-1,Martin Petersen,Match Report,,11.0,6.0,18.1,0.0,0.0,0.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1479,2021-01-22,20:30,Bundesliga,Matchweek 18,Fri,Home,W,4,2,Dortmund,2.0,1.7,43.0,,Lars Stindl,3-4-1-2,Manuel Gräfe,Match Report,,10.0,7.0,14.9,1.0,0.0,0.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1480,2021-01-30,15:30,Bundesliga,Matchweek 19,Sat,Away,D,1,1,Union Berlin,0.9,0.8,57.0,,Yann Sommer,4-4-2,Bastian Dankert,Match Report,,14.0,4.0,14.1,0.0,0.0,0.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1481,2021-02-06,18:30,Bundesliga,Matchweek 20,Sat,Home,L,1,2,Köln,0.5,0.7,64.0,,Lars Stindl,4-2-3-1,Christian Dingert,Match Report,,10.0,2.0,18.7,0.0,0.0,0.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1482,2021-02-14,18:00,Bundesliga,Matchweek 21,Sun,Away,D,0,0,Wolfsburg,0.6,0.9,45.0,,Lars Stindl,4-2-3-1,Tobias Stieler,Match Report,,11.0,3.0,21.3,0.0,0.0,0.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1483,2021-02-20,15:30,Bundesliga,Matchweek 22,Sat,Home,L,1,2,Mainz 05,0.9,0.6,68.0,,Lars Stindl,3-5-2,Markus Schmidt,Match Report,,12.0,4.0,16.1,1.0,0.0,0.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1484,2021-02-27,18:30,Bundesliga,Matchweek 23,Sat,Away,L,2,3,RB Leipzig,1.4,1.6,34.0,,Yann Sommer,3-1-4-2,Manuel Gräfe,Match Report,,4.0,1.0,18.6,0.0,1.0,1.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1485,2021-03-06,15:30,Bundesliga,Matchweek 24,Sat,Home,L,0,1,Leverkusen,0.5,1.4,43.0,,Yann Sommer,4-2-3-1,Daniel Siebert,Match Report,,8.0,3.0,17.8,1.0,0.0,0.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1486,2021-03-12,20:30,Bundesliga,Matchweek 25,Fri,Away,L,1,3,Augsburg,3.1,1.4,64.0,,Lars Stindl,4-2-3-1,Sven Jablonski,Match Report,,25.0,7.0,16.6,0.0,0.0,1.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1487,2021-03-20,18:30,Bundesliga,Matchweek 26,Sat,Away,W,3,0,Schalke 04,2.4,0.2,70.0,,Lars Stindl,4-2-3-1,Tobias Stieler,Match Report,,21.0,7.0,16.0,0.0,0.0,0.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1488,2021-04-03,20:30,Bundesliga,Matchweek 27,Sat,Home,W,2,1,Freiburg,1.5,1.7,48.0,,Lars Stindl,4-2-3-1,Christian Dingert,Match Report,,19.0,6.0,20.0,2.0,0.0,0.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1489,2021-04-10,15:30,Bundesliga,Matchweek 28,Sat,Away,D,2,2,Hertha BSC,1.3,1.8,38.0,,Lars Stindl,3-4-3,Patrick Ittrich,Match Report,,6.0,3.0,21.3,0.0,1.0,1.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1490,2021-04-17,15:30,Bundesliga,Matchweek 29,Sat,Home,W,4,0,Eint Frankfurt,2.3,0.7,37.0,,Matthias Ginter,4-4-2,Deniz Aytekin,Match Report,,21.0,4.0,16.3,0.0,0.0,0.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1491,2021-04-21,20:30,Bundesliga,Matchweek 30,Wed,Away,L,2,3,Hoffenheim,0.9,2.3,45.0,,Matthias Ginter,4-4-2,Daniel Siebert,Match Report,,6.0,2.0,15.5,0.0,0.0,0.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1492,2021-04-25,18:00,Bundesliga,Matchweek 31,Sun,Home,W,5,0,Arminia,3.5,0.7,62.0,,Yann Sommer,3-4-1-2,Robert Hartmann,Match Report,,19.0,11.0,16.6,0.0,1.0,1.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1493,2021-05-08,18:30,Bundesliga,Matchweek 32,Sat,Away,L,0,6,Bayern Munich,1.1,3.0,43.0,,Yann Sommer,4-4-2,Tobias Stieler,Match Report,,14.0,3.0,20.1,1.0,0.0,0.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1494,2021-05-15,15:30,Bundesliga,Matchweek 33,Sat,Home,L,1,2,Stuttgart,0.5,0.6,50.0,,Lars Stindl,4-2-3-1,Sascha Stegemann,Match Report,,9.0,4.0,19.0,0.0,0.0,0.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1495,2021-05-22,15:30,Bundesliga,Matchweek 34,Sat,Away,W,4,2,Werder Bremen,1.8,1.9,54.0,100.0,Lars Stindl,3-4-1-2,Felix Brych,Match Report,,16.0,8.0,16.5,0.0,0.0,0.0,2021,Monchengladbach,951538.0,49480000.0,26.9
1496,2020-09-19,15:30,Bundesliga,Matchweek 1,Sat,Home,L,2,3,Freiburg,2.6,1.9,63.0,7123.0,Gonzalo Castro,3-1-4-2,Benjamin Cortus,Match Report,,26.0,6.0,18.6,3.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1497,2020-09-26,15:30,Bundesliga,Matchweek 2,Sat,Away,W,4,1,Mainz 05,2.6,1.3,51.0,3403.0,Gonzalo Castro,3-1-4-2,Daniel Schlager,Match Report,,15.0,7.0,12.9,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1498,2020-10-03,15:30,Bundesliga,Matchweek 3,Sat,Home,D,1,1,Leverkusen,0.8,1.5,48.0,9500.0,Gonzalo Castro,3-1-4-2,Robert Hartmann,Match Report,,12.0,2.0,21.6,1.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1499,2020-10-17,15:30,Bundesliga,Matchweek 4,Sat,Away,W,2,0,Hertha BSC,1.3,1.1,37.0,4000.0,Gonzalo Castro,3-4-3,Harm Osmers,Match Report,,7.0,2.0,20.1,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1500,2020-10-23,20:30,Bundesliga,Matchweek 5,Fri,Home,D,1,1,Köln,0.8,2.2,57.0,,Gonzalo Castro,3-4-3,Guido Winkmann,Match Report,,8.0,4.0,20.3,2.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1501,2020-10-30,20:30,Bundesliga,Matchweek 6,Fri,Away,D,1,1,Schalke 04,1.6,0.6,54.0,,Gonzalo Castro,3-1-4-2,Benjamin Brand,Match Report,,19.0,7.0,20.8,0.0,1.0,1.0,2021,Stuttgart,356154.0,18520000.0,24.1
1502,2020-11-07,15:30,Bundesliga,Matchweek 7,Sat,Home,D,2,2,Eint Frankfurt,2.0,3.2,41.0,,Gonzalo Castro,3-1-4-2,Sascha Stegemann,Match Report,,14.0,4.0,19.9,0.0,1.0,1.0,2021,Stuttgart,356154.0,18520000.0,24.1
1503,2020-11-21,15:30,Bundesliga,Matchweek 8,Sat,Away,D,3,3,Hoffenheim,1.6,1.7,57.0,,Gonzalo Castro,3-4-3,Daniel Siebert,Match Report,,22.0,8.0,16.2,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1504,2020-11-28,15:30,Bundesliga,Matchweek 9,Sat,Home,L,1,3,Bayern Munich,1.2,0.9,43.0,,Gonzalo Castro,3-4-3,Harm Osmers,Match Report,,15.0,4.0,18.7,1.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1505,2020-12-06,15:30,Bundesliga,Matchweek 10,Sun,Away,W,2,1,Werder Bremen,2.2,0.7,46.0,,Gonzalo Castro,3-1-4-2,Frank Willenborg,Match Report,,10.0,5.0,19.8,0.0,1.0,1.0,2021,Stuttgart,356154.0,18520000.0,24.1
1506,2020-12-12,15:30,Bundesliga,Matchweek 11,Sat,Away,W,5,1,Dortmund,3.1,0.9,29.0,,Marc-Oliver Kempf,3-1-4-2,Christian Dingert,Match Report,,17.0,9.0,19.0,1.0,1.0,1.0,2021,Stuttgart,356154.0,18520000.0,24.1
1507,2020-12-15,20:30,Bundesliga,Matchweek 12,Tue,Home,D,2,2,Union Berlin,2.0,0.7,62.0,,Gonzalo Castro,3-1-4-2,Sascha Stegemann,Match Report,,14.0,5.0,13.2,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1508,2020-12-20,18:00,Bundesliga,Matchweek 13,Sun,Away,L,0,1,Wolfsburg,1.2,1.4,52.0,,Marc-Oliver Kempf,4-2-3-1,Florian Badstübner,Match Report,,9.0,2.0,13.4,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1509,2021-01-02,20:30,Bundesliga,Matchweek 14,Sat,Home,L,0,1,RB Leipzig,0.9,2.8,45.0,,Gonzalo Castro,4-3-3,Christian Dingert,Match Report,,10.0,1.0,15.6,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1510,2021-01-10,15:30,Bundesliga,Matchweek 15,Sun,Away,W,4,1,Augsburg,3.5,1.0,57.0,,Gonzalo Castro,3-4-3,Daniel Schlager,Match Report,,25.0,9.0,17.3,0.0,1.0,1.0,2021,Stuttgart,356154.0,18520000.0,24.1
1511,2021-01-16,18:30,Bundesliga,Matchweek 16,Sat,Home,D,2,2,M'Gladbach,2.0,1.4,60.0,,Gonzalo Castro,3-5-2,Felix Brych,Match Report,,18.0,5.0,16.8,0.0,1.0,1.0,2021,Stuttgart,356154.0,18520000.0,24.1
1512,2021-01-20,20:30,Bundesliga,Matchweek 17,Wed,Away,L,0,3,Arminia,1.4,1.8,65.0,,Marc-Oliver Kempf,3-4-3,Robert Hartmann,Match Report,,10.0,3.0,19.0,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1513,2021-01-23,15:30,Bundesliga,Matchweek 18,Sat,Away,L,1,2,Freiburg,3.1,1.3,60.0,,Gonzalo Castro,3-4-3,Tobias Stieler,Match Report,,24.0,8.0,22.0,1.0,0.0,1.0,2021,Stuttgart,356154.0,18520000.0,24.1
1514,2021-01-29,20:30,Bundesliga,Matchweek 19,Fri,Home,W,2,0,Mainz 05,0.9,0.4,52.0,,Gonzalo Castro,3-4-3,Frank Willenborg,Match Report,,11.0,3.0,16.5,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1515,2021-02-06,15:30,Bundesliga,Matchweek 20,Sat,Away,L,2,5,Leverkusen,1.7,4.1,45.0,,Wataru Endo,3-4-3,Sven Jablonski,Match Report,,13.0,7.0,13.9,1.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1516,2021-02-13,15:30,Bundesliga,Matchweek 21,Sat,Home,D,1,1,Hertha BSC,1.0,1.3,51.0,,Wataru Endo,3-4-3,Harm Osmers,Match Report,,11.0,3.0,17.5,1.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1517,2021-02-20,15:30,Bundesliga,Matchweek 22,Sat,Away,W,1,0,Köln,0.6,0.8,47.0,,Gonzalo Castro,3-4-3,Benjamin Cortus,Match Report,,9.0,3.0,17.1,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1518,2021-02-27,15:30,Bundesliga,Matchweek 23,Sat,Home,W,5,1,Schalke 04,2.2,1.5,49.0,,Gonzalo Castro,3-4-3,Guido Winkmann,Match Report,,17.0,10.0,14.8,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1519,2021-03-06,15:30,Bundesliga,Matchweek 24,Sat,Away,D,1,1,Eint Frankfurt,0.5,1.5,42.0,,Marc-Oliver Kempf,3-4-3,Robert Schröder,Match Report,,8.0,1.0,17.9,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1520,2021-03-14,18:00,Bundesliga,Matchweek 25,Sun,Home,W,2,0,Hoffenheim,0.9,1.2,43.0,,Gonzalo Castro,3-4-3,Christian Dingert,Match Report,,7.0,4.0,22.8,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1521,2021-03-20,15:30,Bundesliga,Matchweek 26,Sat,Away,L,0,4,Bayern Munich,1.1,2.4,57.0,,Gonzalo Castro,3-4-3,Daniel Schlager,Match Report,,12.0,4.0,22.2,1.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1522,2021-04-04,15:30,Bundesliga,Matchweek 27,Sun,Home,W,1,0,Werder Bremen,0.7,0.4,59.0,,Gonzalo Castro,3-4-3,Felix Zwayer,Match Report,,14.0,3.0,17.7,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1523,2021-04-10,18:30,Bundesliga,Matchweek 28,Sat,Home,L,2,3,Dortmund,1.7,1.1,49.0,,Marc-Oliver Kempf,3-4-3,Robert Schröder,Match Report,,13.0,3.0,14.5,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1524,2021-04-17,15:30,Bundesliga,Matchweek 29,Sat,Away,L,1,2,Union Berlin,1.0,1.4,56.0,,Wataru Endo,3-4-3,Benjamin Cortus,Match Report,,9.0,2.0,17.1,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1525,2021-04-21,20:30,Bundesliga,Matchweek 30,Wed,Home,L,1,3,Wolfsburg,1.9,1.5,61.0,,Wataru Endo,3-4-3,Felix Brych,Match Report,,9.0,3.0,18.9,0.0,0.0,1.0,2021,Stuttgart,356154.0,18520000.0,24.1
1526,2021-04-25,15:30,Bundesliga,Matchweek 31,Sun,Away,L,0,2,RB Leipzig,0.1,3.6,34.0,,Gonzalo Castro,3-4-3,Deniz Aytekin,Match Report,,1.0,0.0,6.9,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1527,2021-05-07,20:30,Bundesliga,Matchweek 32,Fri,Home,W,2,1,Augsburg,1.7,2.2,57.0,,Wataru Endo,3-4-3,Manuel Gräfe,Match Report,,16.0,7.0,15.4,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1528,2021-05-15,15:30,Bundesliga,Matchweek 33,Sat,Away,W,2,1,M'Gladbach,0.6,0.5,50.0,,Wataru Endo,3-4-3,Sascha Stegemann,Match Report,,11.0,6.0,19.3,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1529,2021-05-22,15:30,Bundesliga,Matchweek 34,Sat,Home,L,0,2,Arminia,1.0,1.7,72.0,,Gonzalo Castro,3-4-3,Tobias Stieler,Match Report,,12.0,0.0,17.8,0.0,0.0,0.0,2021,Stuttgart,356154.0,18520000.0,24.1
1530,2020-09-19,15:30,Bundesliga,Matchweek 1,Sat,Away,W,3,2,Stuttgart,1.9,2.6,37.0,7123.0,Christian Günter,4-1-3-2,Benjamin Cortus,Match Report,,7.0,5.0,11.9,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1531,2020-09-27,18:00,Bundesliga,Matchweek 2,Sun,Home,D,1,1,Wolfsburg,1.3,0.5,53.0,3200.0,Christian Günter,4-2-2-2,Sören Storks,Match Report,,19.0,7.0,18.8,2.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1532,2020-10-03,15:30,Bundesliga,Matchweek 3,Sat,Away,L,0,4,Dortmund,0.5,2.5,34.0,11500.0,Christian Günter,3-4-3,Guido Winkmann,Match Report,,6.0,2.0,25.7,1.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1533,2020-10-17,15:30,Bundesliga,Matchweek 4,Sat,Home,D,1,1,Werder Bremen,1.3,1.6,63.0,,Christian Günter,4-4-2,Christian Dingert,Match Report,,20.0,4.0,16.8,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1534,2020-10-24,15:30,Bundesliga,Matchweek 5,Sat,Away,D,1,1,Union Berlin,0.3,1.6,49.0,4500.0,Christian Günter,4-4-2,Robert Schröder,Match Report,,8.0,4.0,20.1,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1535,2020-11-01,15:30,Bundesliga,Matchweek 6,Sun,Home,L,2,4,Leverkusen,1.2,1.2,40.0,,Christian Günter,4-2-2-2,Benjamin Cortus,Match Report,,8.0,5.0,19.4,1.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1536,2020-11-07,15:30,Bundesliga,Matchweek 7,Sat,Away,L,0,3,RB Leipzig,0.6,2.2,45.0,,Christian Günter,5-3-2,Felix Zwayer,Match Report,,8.0,3.0,12.2,1.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1537,2020-11-22,15:30,Bundesliga,Matchweek 8,Sun,Home,L,1,3,Mainz 05,2.0,2.9,71.0,,Christian Günter,4-4-2,Martin Petersen,Match Report,,20.0,6.0,18.5,1.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1538,2020-11-28,15:30,Bundesliga,Matchweek 9,Sat,Away,D,1,1,Augsburg,0.8,0.5,42.0,,Christian Günter,3-4-3,Robert Schröder,Match Report,,10.0,5.0,19.4,1.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1539,2020-12-05,15:30,Bundesliga,Matchweek 10,Sat,Home,D,2,2,M'Gladbach,3.6,1.5,39.0,,Christian Günter,3-4-3,Tobias Stieler,Match Report,,21.0,6.0,16.5,2.0,1.0,1.0,2021,Freiburg,278269.0,14470000.0,26.2
1540,2020-12-12,15:30,Bundesliga,Matchweek 11,Sat,Home,W,2,0,Arminia,2.4,0.2,48.0,,Christian Günter,3-4-3,Harm Osmers,Match Report,,15.0,6.0,17.5,0.0,1.0,1.0,2021,Freiburg,278269.0,14470000.0,26.2
1541,2020-12-16,18:30,Bundesliga,Matchweek 12,Wed,Away,W,2,0,Schalke 04,1.2,0.5,46.0,,Christian Günter,3-4-3,Sven Jablonski,Match Report,,11.0,3.0,13.7,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1542,2020-12-20,15:30,Bundesliga,Matchweek 13,Sun,Home,W,4,1,Hertha BSC,2.8,1.9,43.0,,Christian Günter,3-4-3,Tobias Reichel,Match Report,,16.0,8.0,17.0,0.0,1.0,1.0,2021,Freiburg,278269.0,14470000.0,26.2
1543,2021-01-02,15:30,Bundesliga,Matchweek 14,Sat,Away,W,3,1,Hoffenheim,2.0,1.2,31.0,,Christian Günter,3-4-3,Robert Hartmann,Match Report,,9.0,4.0,16.8,0.0,1.0,1.0,2021,Freiburg,278269.0,14470000.0,26.2
1544,2021-01-09,15:30,Bundesliga,Matchweek 15,Sat,Home,W,5,0,Köln,2.5,0.2,49.0,,Christian Günter,4-2-3-1,Robert Schröder,Match Report,,13.0,6.0,14.7,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1545,2021-01-17,15:30,Bundesliga,Matchweek 16,Sun,Away,L,1,2,Bayern Munich,0.8,2.7,41.0,,Christian Günter,3-4-3,Christian Dingert,Match Report,,8.0,2.0,13.5,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1546,2021-01-20,20:30,Bundesliga,Matchweek 17,Wed,Home,D,2,2,Eint Frankfurt,0.8,1.2,39.0,,Christian Günter,4-4-2,Guido Winkmann,Match Report,,11.0,4.0,19.7,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1547,2021-01-23,15:30,Bundesliga,Matchweek 18,Sat,Home,W,2,1,Stuttgart,1.3,3.1,40.0,,Christian Günter,3-4-3,Tobias Stieler,Match Report,,10.0,5.0,12.7,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1548,2021-01-31,18:00,Bundesliga,Matchweek 19,Sun,Away,L,0,3,Wolfsburg,1.1,1.8,54.0,,Christian Günter,3-4-3,Tobias Reichel,Match Report,,10.0,2.0,10.5,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1549,2021-02-06,15:30,Bundesliga,Matchweek 20,Sat,Home,W,2,1,Dortmund,0.2,1.4,33.0,,Christian Günter,4-2-2-2,Felix Brych,Match Report,,6.0,3.0,26.3,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1550,2021-02-13,15:30,Bundesliga,Matchweek 21,Sat,Away,D,0,0,Werder Bremen,0.9,0.7,53.0,,Christian Günter,3-4-3,Manuel Gräfe,Match Report,,9.0,2.0,15.3,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1551,2021-02-20,15:30,Bundesliga,Matchweek 22,Sat,Home,L,0,1,Union Berlin,0.8,1.4,65.0,,Christian Günter,4-2-2-2,Sören Storks,Match Report,,9.0,1.0,20.5,1.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1552,2021-02-28,18:00,Bundesliga,Matchweek 23,Sun,Away,W,2,1,Leverkusen,1.3,1.3,34.0,,Christian Günter,4-2-2-2,Felix Zwayer,Match Report,,6.0,3.0,16.5,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1553,2021-03-06,15:30,Bundesliga,Matchweek 24,Sat,Home,L,0,3,RB Leipzig,0.2,1.5,43.0,,Christian Günter,4-2-2-2,Guido Winkmann,Match Report,,5.0,1.0,24.6,1.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1554,2021-03-13,15:30,Bundesliga,Matchweek 25,Sat,Away,L,0,1,Mainz 05,0.9,1.8,52.0,,Christian Günter,3-4-3,Benjamin Cortus,Match Report,,12.0,2.0,17.3,2.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1555,2021-03-21,18:00,Bundesliga,Matchweek 26,Sun,Home,W,2,0,Augsburg,1.8,1.0,57.0,,Christian Günter,4-4-2,Bastian Dankert,Match Report,,13.0,5.0,15.8,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1556,2021-04-03,20:30,Bundesliga,Matchweek 27,Sat,Away,L,1,2,M'Gladbach,1.7,1.5,52.0,,Christian Günter,5-3-2,Christian Dingert,Match Report,,10.0,4.0,16.5,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1557,2021-04-09,20:30,Bundesliga,Matchweek 28,Fri,Away,L,0,1,Arminia,0.4,1.3,55.0,,Christian Günter,3-5-2,Martin Petersen,Match Report,,9.0,0.0,19.0,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1558,2021-04-17,15:30,Bundesliga,Matchweek 29,Sat,Home,W,4,0,Schalke 04,2.0,0.7,58.0,,Christian Günter,3-4-3,Tobias Reichel,Match Report,,12.0,7.0,17.6,1.0,1.0,1.0,2021,Freiburg,278269.0,14470000.0,26.2
1559,2021-04-24,15:30,Bundesliga,Matchweek 31,Sat,Home,D,1,1,Hoffenheim,1.6,1.4,49.0,,Christian Günter,3-4-3,Manuel Gräfe,Match Report,,13.0,5.0,20.6,1.0,1.0,1.0,2021,Freiburg,278269.0,14470000.0,26.2
1560,2021-05-06,18:30,Bundesliga,Matchweek 30,Thu,Away,L,0,3,Hertha BSC,1.0,1.8,61.0,,Christian Günter,3-4-3,Benjamin Cortus,Match Report,,13.0,4.0,16.6,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1561,2021-05-09,13:30,Bundesliga,Matchweek 32,Sun,Away,W,4,1,Köln,2.5,1.9,45.0,,Christian Günter,4-2-2-2,Marco Fritz,Match Report,,11.0,6.0,14.0,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1562,2021-05-15,15:30,Bundesliga,Matchweek 33,Sat,Home,D,2,2,Bayern Munich,1.3,2.9,39.0,,Christian Günter,4-4-2,Florian Badstübner,Match Report,,14.0,4.0,17.9,2.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1563,2021-05-22,15:30,Bundesliga,Matchweek 34,Sat,Away,L,1,3,Eint Frankfurt,0.5,2.0,48.0,,Christian Günter,4-4-2,Christian Dingert,Match Report,,11.0,6.0,21.8,0.0,0.0,0.0,2021,Freiburg,278269.0,14470000.0,26.2
1564,2020-09-19,15:30,Bundesliga,Matchweek 1,Sat,Away,W,3,2,Köln,2.6,2.7,51.0,,Oliver Baumann,3-4-1-2,Daniel Siebert,Match Report,,12.0,6.0,19.2,0.0,1.0,1.0,2021,Hoffenheim,824423.0,42870000.0,25.7
1565,2020-09-27,15:30,Bundesliga,Matchweek 2,Sun,Home,W,4,1,Bayern Munich,2.6,1.4,29.0,,Oliver Baumann,3-4-3,Benjamin Brand,Match Report,,16.0,7.0,16.7,0.0,1.0,1.0,2021,Hoffenheim,824423.0,42870000.0,25.7
1566,2020-10-03,15:30,Bundesliga,Matchweek 3,Sat,Away,L,1,2,Eint Frankfurt,1.4,2.9,48.0,8000.0,Oliver Baumann,3-1-4-2,Manuel Gräfe,Match Report,,12.0,4.0,15.5,0.0,0.0,0.0,2021,Hoffenheim,824423.0,42870000.0,25.7
1567,2020-10-17,15:30,Bundesliga,Matchweek 4,Sat,Home,L,0,1,Dortmund,1.2,2.0,45.0,6030.0,Oliver Baumann,3-4-3,Sascha Stegemann,Match Report,,9.0,3.0,16.9,0.0,0.0,0.0,2021,Hoffenheim,824423.0,42870000.0,25.7
1568,2020-10-25,18:00,Bundesliga,Matchweek 5,Sun,Away,D,1,1,Werder Bremen,1.0,0.3,51.0,,Kevin Vogt,3-4-3,Daniel Schlager,Match Report,,14.0,4.0,21.5,1.0,0.0,0.0,2021,Hoffenheim,824423.0,42870000.0,25.7
1569,2020-11-02,20:30,Bundesliga,Matchweek 6,Mon,Home,L,1,3,Union Berlin,1.3,3.6,60.0,,Oliver Baumann,3-1-4-2,Robert Hartmann,Match Report,,10.0,4.0,13.9,0.0,0.0,0.0,2021,Hoffenheim,824423.0,42870000.0,25.7
1570,2020-11-08,15:30,Bundesliga,Matchweek 7,Sun,Away,L,1,2,Wolfsburg,2.8,1.9,54.0,,Oliver Baumann,3-1-4-2,Sven Jablonski,Match Report,,15.0,4.0,15.1,2.0,0.0,1.0,2021,Hoffenheim,824423.0,42870000.0,25.7
1571,2020-11-21,15:30,Bundesliga,Matchweek 8,Sat,Home,D,3,3,Stuttgart,1.7,1.6,43.0,,Oliver Baumann,5-3-2,Daniel Siebert,Match Report,,12.0,7.0,19.5,0.0,1.0,1.0,2021,Hoffenheim,824423.0,42870000.0,25.7
